,track_id,speed,lon_acc,lat_acc,time,type,moving,img_x,img_y,img_angle,coord_id,Lane,trigger
97275,1569,38.3372,-0.5642,0.3412,605.2,Motorcycle,True,1653,1350,0.0474992341903881,1044,3.0,False
97276,1569,37.5873,-0.4469,-0.0913,605.6,Motorcycle,True,1683,1351,0.0540844623145084,1056,3.0,False
97277,1569,36.8857,-0.5347,-0.3466,606.0,Motorcycle,True,1712,1352,0.0393598763350935,1069,3.0,False
97278,1569,36.0928,-0.5545,-0.2225,606.4,Motorcycle,True,1741,1353,0.0213699870663446,1082,3.0,False
97279,1569,35.2504,-0.6167,0.1117,606.8,Motorcycle,True,1769,1353,0.0211097391729944,1093,3.0,False
97280,1569,34.3924,-0.55,0.2162,607.2,Motorcycle,True,1796,1354,0.0336779586171078,1104,3.0,False
97281,1569,33.7674,-0.2775,0.0665,607.6,Motorcycle,True,1823,1355,0.041703072325836,1117,2.0,True
97282,1569,33.5312,-0.1224,-0.1331,608.0,Motorcycle,True,1849,1356,0.0391360016420714,1128,2.0,False
97283,1569,33.1702,-0.4439,-0.2759,608.4,Motorcycle,True,1875,1356,0.0295362237568475,1141,2.0,False
97284,1569,32.0654,-1.0405,-0.3432,608.8,Motorcycle,True,1901,1357,0.0153470978155061,1154,2.0,False
97285,1569,30.5191,-1.0034,-0.3007,609.2,Motorcycle,True,1926,1357,6.280218930110808,1166,2.0,False
97286,1569,29.5328,-0.2962,-0.1445,609.6,Motorcycle,True,1949,1357,6.269158995311072,1176,2.0,False
97287,1569,29.4676,0.0997,-0.0116,610.0,Motorcycle,True,1971,1356,6.266951534882125,1189,2.0,False
