,track_id,speed,lon_acc,lat_acc,time,type,moving,img_x,img_y,img_angle,coord_id,Lane,trigger
56913,1065,27.5282,0.6467,-0.0868,399.6,Car,True,991,1343,0.0570446827437649,321,3.0,False
56914,1065,28.4539,0.5686,-0.0635,400.0,Car,True,1013,1344,0.0518630263058188,329,3.0,False
56915,1065,28.9536,0.1179,0.0088,400.4,Car,True,1037,1346,0.0500989914743286,339,3.0,False
56916,1065,28.8969,-0.1918,0.0758,400.8,Car,True,1060,1347,0.0527444944769275,350,3.0,False
56917,1065,28.4811,-0.3445,0.1125,401.2,Car,True,1083,1348,0.0579592292762125,360,3.0,False
56918,1065,27.901,-0.4866,0.0989,401.6,Car,True,1106,1349,0.0641381743667395,370,3.0,False
56919,1065,27.1127,-0.5896,0.007,402.0,Car,True,1128,1350,0.068931844834263,380,3.0,False
56920,1065,26.2801,-0.5415,-0.1482,402.4,Car,True,1150,1352,0.0655477222967282,391,3.0,False
56921,1065,25.5032,-0.5709,-0.1809,402.8,Car,True,1171,1353,0.0517194969973218,399,3.0,False
56922,1065,24.5571,-0.7594,-0.0138,403.2,Car,True,1191,1353,0.0430607949599299,411,3.0,False
56923,1065,23.2154,-1.0871,0.2233,403.6,Car,True,1210,1354,0.0514298017223087,419,2.0,True
56924,1065,21.6193,-1.069,0.2174,404.0,Car,True,1228,1355,0.0722668007662434,430,2.0,False
56925,1065,20.3329,-0.6942,-0.0481,404.4,Car,True,1245,1356,0.0804024844717834,439,2.0,False
56926,1065,19.5164,-0.4703,-0.2434,404.8,Car,True,1260,1358,0.0652110395163538,451,2.0,False
56927,1065,18.847,-0.5046,-0.2143,405.2,Car,True,1276,1358,0.0435635873160005,459,2.0,False
56928,1065,18.0064,-0.6326,-0.0495,405.6,Car,True,1291,1359,0.0344895345775269,468,2.0,False
56929,1065,17.1156,-0.5821,-0.0007,406.0,Car,True,1305,1359,0.0354159712765316,479,2.0,False
56930,1065,16.3915,-0.4288,-0.0784,406.4,Car,True,1318,1359,0.0327355057822997,490,2.0,False
56931,1065,15.8543,-0.3074,-0.1279,406.8,Car,True,1331,1360,0.0221270124436432,498,2.0,False
56932,1065,15.5058,-0.1836,-0.0777,407.2,Car,True,1343,1360,0.0110939192417025,513,2.0,False
56933,1065,15.39,0.0209,0.0325,407.6,Car,True,1356,1360,0.0093241090154871,517,2.0,False
